complaint_id,transaction_id,merchant_id,complaint_type,complaint_date
2734,49049,20,Poor service,29-09-2025
2735,16891,193,Damaged item,12-07-2024
2736,47292,30,Wrong item,22-03-2025
2737,2488,132,Wrong item,27-05-2024
2738,46162,138,Poor service,02-03-2025
2739,29940,56,Late delivery,24-07-2025
2740,37348,4,Overcharge,22-06-2024
2741,39767,51,Late delivery,20-08-2025
2742,304,151,Damaged item,01-09-2024
2743,58474,127,Overcharge,20-12-2025
2744,56193,41,Poor service,03-06-2025
2745,57325,124,Late delivery,01-01-2025
2746,13396,5,Wrong item,02-06-2025
2747,10585,191,Late delivery,12-04-2024
2748,38020,12,Damaged item,05-10-2025
2749,40105,43,Overcharge,30-04-2025
2750,148,136,Overcharge,26-12-2024
2751,48544,90,Wrong item,23-02-2024
2752,14879,162,Overcharge,25-09-2025
2753,44716,194,Overcharge,25-07-2024
2754,39968,190,Poor service,17-05-2024
2755,2700,118,Damaged item,12-01-2024
2756,7349,35,Late delivery,16-04-2024
2757,20016,40,Damaged item,10-06-2024
2758,58562,153,Wrong item,23-04-2025
2759,36674,188,Late delivery,16-05-2025
2760,19829,84,Damaged item,31-01-2025
2761,42502,59,Overcharge,09-11-2025
2762,29722,83,Wrong item,11-01-2024
2763,4543,172,Overcharge,07-04-2025
2764,16411,29,Poor service,30-06-2025
2765,8059,35,Wrong item,09-03-2024
2766,12031,62,Poor service,09-07-2025
2767,54601,45,Late delivery,03-02-2025
2768,16199,58,Overcharge,19-11-2025
2769,26968,183,Overcharge,25-02-2025
2770,16482,95,Overcharge,18-11-2025
2771,42334,143,Damaged item,20-09-2025
2772,28583,179,Poor service,22-07-2024
2773,54890,36,Damaged item,26-07-2025
2774,1455,187,Damaged item,15-05-2025
2775,5130,79,Damaged item,18-11-2025
2776,20091,184,Overcharge,22-02-2025
2777,32975,37,Damaged item,24-12-2025
2778,29449,186,Wrong item,11-01-2024
2779,29341,36,Wrong item,08-07-2024
2780,38839,147,Late delivery,19-06-2025
2781,46875,134,Overcharge,24-08-2024
2782,15346,199,Overcharge,17-04-2025
2783,14344,100,Poor service,30-04-2025
2784,32423,23,Wrong item,31-07-2025
2785,24354,132,Wrong item,10-05-2025
2786,20618,56,Damaged item,26-02-2024
2787,48344,25,Late delivery,18-01-2025
2788,5268,150,Late delivery,03-07-2025
2789,53741,4,Damaged item,25-04-2025
2790,56307,121,Poor service,22-12-2024
2791,21186,76,Poor service,12-07-2025
2792,53423,15,Late delivery,21-09-2024
2793,45327,126,Damaged item,05-05-2024
2794,40712,120,Poor service,09-11-2025
2795,49249,7,Overcharge,25-01-2025
2796,37631,142,Wrong item,08-10-2024
2797,25834,97,Poor service,23-10-2025
2798,52112,70,Poor service,21-11-2024
2799,11236,10,Wrong item,29-11-2024
2800,56247,172,Damaged item,23-07-2025
2801,42185,80,Damaged item,19-11-2025
2802,55967,33,Overcharge,12-11-2025
2803,39006,58,Wrong item,26-02-2024
2804,37826,174,Wrong item,27-02-2024
2805,54469,148,Damaged item,18-01-2024
2806,23512,41,Late delivery,19-04-2024
2807,34524,107,Poor service,17-08-2025
2808,11732,3,Overcharge,14-06-2025
2809,42656,147,Wrong item,05-11-2024
2810,16776,29,Late delivery,15-08-2025
2811,46171,103,Wrong item,15-08-2025
2812,58069,55,Wrong item,06-07-2025
2813,47168,37,Late delivery,14-06-2025
2814,24928,87,Late delivery,18-01-2025
2815,19954,154,Damaged item,19-02-2024
2816,37991,10,Poor service,12-07-2024
2817,2899,59,Damaged item,19-11-2025
2818,24989,137,Damaged item,04-04-2025
2819,21493,25,Overcharge,08-09-2025
2820,56411,102,Poor service,03-06-2024
2821,45549,94,Wrong item,04-11-2024
2822,7073,192,Late delivery,21-08-2025
2823,6197,2,Damaged item,21-11-2025
2824,22735,16,Late delivery,07-08-2025
2825,27648,179,Overcharge,13-04-2024
2826,52664,163,Late delivery,22-07-2025
2827,39023,6,Wrong item,17-08-2024
2828,47433,114,Overcharge,19-12-2024
2829,1294,31,Wrong item,03-01-2025
2830,37071,96,Wrong item,13-01-2025
2831,13419,13,Late delivery,27-09-2024
2832,28150,128,Wrong item,09-01-2024
2833,59348,196,Wrong item,08-04-2024
2834,29098,110,Overcharge,08-12-2024
2835,52092,181,Wrong item,07-12-2024
2836,58385,29,Wrong item,12-08-2025
2837,8766,166,Late delivery,03-12-2025
2838,43540,53,Poor service,06-03-2025
2839,51305,84,Poor service,14-09-2024
2840,31243,75,Wrong item,19-08-2024
2841,21593,123,Wrong item,06-04-2024
2842,7375,180,Poor service,21-08-2025
2843,1970,151,Damaged item,27-06-2025
2844,46090,65,Overcharge,24-11-2025
2845,52748,159,Damaged item,11-02-2025
2846,16940,40,Damaged item,24-09-2024
2847,7643,101,Late delivery,29-04-2024
2848,48577,87,Overcharge,25-06-2025
2849,57606,184,Poor service,25-02-2024
2850,23231,84,Damaged item,31-08-2025
2851,45181,187,Late delivery,27-03-2024
2852,57027,64,Late delivery,02-09-2025
2853,23667,9,Damaged item,02-02-2025
2854,21432,77,Overcharge,27-01-2024
2855,10015,122,Overcharge,18-08-2025
2856,52211,174,Wrong item,09-08-2025
2857,25620,156,Overcharge,02-06-2024
2858,10718,158,Overcharge,06-03-2025
2859,57058,13,Damaged item,19-08-2025
2860,25484,2,Damaged item,11-01-2025
2861,37041,109,Poor service,17-12-2025
2862,3641,129,Damaged item,06-01-2025
2863,55861,80,Late delivery,10-07-2024
2864,30102,159,Wrong item,13-02-2024
2865,53436,178,Damaged item,24-09-2024
2866,28815,106,Wrong item,31-05-2024
2867,34251,20,Wrong item,01-10-2025
2868,24545,37,Poor service,25-05-2024
2869,54295,180,Late delivery,28-11-2025
2870,34866,130,Late delivery,27-08-2025
2871,1691,163,Late delivery,16-06-2025
2872,7520,123,Poor service,01-03-2024
2873,49139,85,Damaged item,24-04-2024
2874,43657,41,Damaged item,13-11-2025
2875,12537,77,Wrong item,07-12-2025
2876,41562,109,Poor service,05-04-2025
2877,22393,89,Wrong item,06-11-2024
2878,31059,150,Overcharge,03-04-2025
2879,44180,107,Wrong item,28-04-2025
2880,26465,124,Late delivery,09-05-2025
2881,34983,174,Wrong item,03-06-2025
2882,52267,99,Overcharge,07-02-2025
2883,2685,134,Poor service,05-03-2024
2884,17330,116,Poor service,04-08-2024
2885,2113,88,Wrong item,15-10-2024
2886,3997,191,Poor service,22-12-2025
2887,31456,9,Poor service,29-04-2024
2888,17379,93,Wrong item,16-06-2025
2889,56391,188,Late delivery,24-07-2024
2890,31359,9,Wrong item,25-05-2024
2891,11606,132,Wrong item,06-02-2025
2892,11695,109,Wrong item,17-09-2025
2893,8739,75,Overcharge,11-08-2024
2894,28814,160,Damaged item,15-08-2024
2895,11156,179,Late delivery,09-06-2025
2896,10318,3,Damaged item,07-12-2024
2897,2098,73,Damaged item,04-10-2025
2898,36879,184,Late delivery,09-11-2025
2899,24054,172,Poor service,28-01-2024
2900,10247,9,Wrong item,11-07-2024
2901,4297,194,Overcharge,30-08-2024
2902,56524,23,Overcharge,04-12-2025
2903,16720,6,Wrong item,26-08-2025
2904,19533,163,Late delivery,30-05-2024
2905,17691,91,Wrong item,02-07-2024
2906,53801,41,Overcharge,18-03-2025
2907,18264,185,Wrong item,04-09-2024
2908,38620,31,Overcharge,26-04-2025
2909,33534,94,Overcharge,12-11-2025
2910,38454,55,Late delivery,11-12-2024
2911,41950,109,Late delivery,30-09-2024
2912,5872,33,Late delivery,13-04-2025
2913,35387,142,Poor service,13-03-2025
2914,40923,39,Wrong item,20-03-2025
2915,46319,47,Wrong item,21-10-2024
2916,12823,165,Poor service,16-06-2025
2917,52915,27,Damaged item,23-06-2025
2918,32149,47,Overcharge,14-01-2024
2919,25272,57,Damaged item,24-03-2025
2920,58119,166,Damaged item,22-04-2024
2921,41829,18,Wrong item,11-11-2024
2922,16140,90,Late delivery,24-05-2025
2923,18380,134,Damaged item,10-04-2024
2924,41184,85,Late delivery,10-12-2024
2925,361,126,Poor service,16-04-2025
2926,22483,24,Wrong item,23-10-2025
2927,30981,147,Late delivery,05-04-2024
2928,19666,102,Late delivery,08-08-2024
2929,26853,119,Wrong item,01-06-2024
2930,13450,129,Overcharge,13-12-2025
2931,16790,178,Late delivery,29-04-2024
2932,36091,61,Wrong item,09-06-2024
2933,38752,73,Late delivery,10-09-2024
2934,28816,176,Poor service,17-11-2025
2935,44613,110,Poor service,30-12-2024
2936,9720,141,Late delivery,04-10-2025
2937,43778,128,Poor service,21-07-2025
2938,38413,33,Poor service,18-10-2025
2939,21407,145,Late delivery,07-01-2025
2940,50327,31,Poor service,05-02-2025
2941,54724,55,Damaged item,24-05-2025
2942,24394,156,Overcharge,15-06-2024
2943,17712,52,Late delivery,05-02-2024
2944,50701,112,Late delivery,19-07-2025
2945,46074,83,Wrong item,11-10-2024
2946,36475,49,Poor service,22-02-2024
2947,10984,13,Overcharge,11-09-2024
2948,46294,140,Poor service,15-07-2024
2949,59372,50,Damaged item,03-03-2025
2950,28117,88,Poor service,12-11-2024
2951,56702,85,Wrong item,01-03-2024
2952,36266,133,Late delivery,04-04-2025
2953,29173,193,Overcharge,05-12-2024
2954,10614,183,Late delivery,27-09-2024
2955,57241,21,Damaged item,14-08-2024
2956,28491,14,Damaged item,21-03-2025
2957,43911,142,Late delivery,05-08-2025
2958,59161,198,Overcharge,04-05-2024
2959,46374,54,Late delivery,11-02-2024
2960,39113,182,Poor service,07-01-2025
2961,13094,188,Wrong item,20-07-2024
2962,20969,6,Overcharge,24-06-2024
2963,16398,138,Wrong item,30-01-2025
2964,28310,74,Wrong item,25-02-2024
2965,58497,130,Poor service,23-07-2025
2966,13479,20,Wrong item,23-03-2024
2967,40785,100,Damaged item,11-09-2024
2968,37707,179,Poor service,29-04-2024
2969,53009,21,Overcharge,25-06-2025
2970,46856,180,Overcharge,08-11-2025
2971,51285,11,Damaged item,05-01-2025
2972,26517,118,Overcharge,12-07-2025
2973,9435,142,Damaged item,17-01-2025
2974,16848,183,Overcharge,30-04-2025
2975,34447,56,Wrong item,05-08-2025
2976,42968,160,Wrong item,17-02-2024
2977,58419,117,Poor service,25-05-2025
2978,40899,9,Late delivery,10-04-2024
2979,30008,60,Late delivery,21-07-2024
2980,53509,19,Damaged item,24-01-2025
2981,46841,165,Poor service,23-09-2024
2982,22602,12,Poor service,15-05-2024
2983,8182,160,Damaged item,14-08-2024
2984,27997,160,Poor service,16-06-2024
2985,22330,200,Late delivery,12-05-2025
2986,12173,190,Wrong item,19-09-2025
2987,45628,19,Overcharge,04-11-2024
2988,12454,56,Overcharge,23-08-2025
2989,44025,47,Poor service,23-04-2025
2990,53405,75,Late delivery,27-08-2025
2991,41992,190,Late delivery,25-11-2025
2992,15218,176,Late delivery,28-12-2024
2993,42513,154,Poor service,07-05-2025
2994,24971,88,Overcharge,11-03-2024
2995,22859,183,Damaged item,03-04-2025
2996,18816,28,Overcharge,17-04-2025
2997,49458,165,Overcharge,30-01-2024
2998,7797,196,Late delivery,01-03-2024
2999,33903,136,Poor service,05-07-2024
3000,10256,78,Poor service,02-01-2024
3001,33632,36,Poor service,26-06-2025
3002,57965,147,Wrong item,15-06-2025
3003,30040,44,Overcharge,11-01-2024
3004,51222,36,Wrong item,02-06-2025
3005,25026,11,Damaged item,19-08-2024
3006,5699,197,Wrong item,01-07-2025
3007,24749,164,Overcharge,13-11-2024
3008,19085,64,Wrong item,23-07-2025
3009,47158,158,Damaged item,12-09-2024
3010,50915,96,Overcharge,18-10-2024
3011,59357,102,Damaged item,17-03-2025
3012,51809,64,Poor service,17-07-2024
3013,6223,58,Overcharge,10-02-2025
3014,6234,68,Damaged item,31-05-2025
3015,50478,155,Overcharge,13-01-2025
3016,7347,92,Late delivery,02-10-2024
3017,14165,127,Damaged item,09-09-2024
3018,16375,21,Overcharge,01-10-2024
3019,19454,129,Late delivery,30-10-2024
3020,58,91,Late delivery,06-04-2024
3021,6300,12,Overcharge,22-05-2024
3022,32082,179,Late delivery,01-02-2025
3023,37656,102,Wrong item,15-08-2025
3024,18582,31,Overcharge,18-06-2025
3025,23520,155,Late delivery,26-04-2025
3026,26781,164,Wrong item,10-03-2025
3027,33209,118,Overcharge,01-11-2025
3028,37185,53,Late delivery,11-09-2025
3029,3745,60,Poor service,06-05-2025
3030,2591,186,Late delivery,13-03-2024
3031,26627,47,Late delivery,05-04-2025
3032,47174,180,Wrong item,08-06-2025
3033,52576,104,Wrong item,03-07-2024
3034,49786,120,Poor service,16-04-2024
3035,38449,150,Damaged item,19-03-2025
3036,25168,30,Overcharge,13-05-2025
3037,12483,31,Wrong item,17-05-2025
3038,37443,187,Poor service,12-11-2024
3039,22807,49,Poor service,20-05-2024
3040,34745,152,Poor service,23-11-2025
3041,10461,102,Damaged item,19-08-2025
3042,5284,74,Late delivery,08-12-2025
3043,41706,170,Late delivery,07-04-2024
3044,4714,79,Overcharge,16-03-2024
3045,34311,26,Poor service,06-02-2025
3046,22265,179,Damaged item,10-05-2024
3047,45688,99,Poor service,01-10-2025
3048,43543,37,Overcharge,23-04-2024
3049,20837,176,Late delivery,07-06-2025
3050,45128,122,Wrong item,04-07-2025
3051,27355,65,Overcharge,16-03-2024
3052,31936,173,Damaged item,16-10-2025
3053,52155,179,Overcharge,15-07-2025
3054,19715,55,Damaged item,30-09-2024
3055,51249,109,Poor service,14-08-2025
3056,13252,71,Damaged item,04-11-2024
3057,39258,27,Wrong item,14-08-2024
3058,14941,95,Wrong item,18-07-2024
3059,53899,159,Overcharge,23-08-2025
3060,31543,112,Overcharge,20-05-2024
3061,38246,41,Overcharge,19-03-2024
3062,32508,72,Wrong item,05-07-2025
3063,48845,190,Damaged item,26-03-2024
3064,36787,15,Late delivery,09-08-2025
3065,129,5,Overcharge,09-07-2024
3066,52660,3,Overcharge,17-10-2024
3067,55485,31,Wrong item,14-04-2024
3068,5024,188,Damaged item,13-11-2025
3069,27289,57,Wrong item,09-09-2024
3070,2003,81,Poor service,30-11-2025
3071,56087,136,Late delivery,06-03-2024
3072,50367,129,Overcharge,28-03-2024
3073,57313,156,Late delivery,29-01-2025
3074,12945,147,Damaged item,17-09-2024
3075,35625,133,Late delivery,25-02-2024
3076,16467,39,Poor service,14-09-2025
3077,47388,99,Poor service,06-01-2025
3078,55320,198,Wrong item,13-10-2024
3079,59351,184,Overcharge,10-01-2025
3080,31588,57,Poor service,26-08-2024
3081,31875,142,Overcharge,12-03-2024
3082,48110,89,Wrong item,09-12-2024
3083,4918,65,Late delivery,28-03-2025
3084,39868,125,Wrong item,24-12-2024
3085,12440,172,Poor service,24-10-2024
3086,31145,52,Late delivery,13-11-2024
3087,11232,28,Late delivery,17-11-2024
3088,47277,196,Damaged item,22-03-2024
3089,26320,19,Late delivery,02-05-2024
3090,35462,162,Poor service,16-05-2025
3091,49203,78,Overcharge,09-07-2025
3092,27514,116,Overcharge,08-03-2025
3093,10076,195,Wrong item,09-09-2024
3094,4002,162,Poor service,31-10-2025
3095,34469,125,Poor service,22-07-2025
3096,22000,19,Wrong item,02-11-2024
3097,29164,140,Poor service,14-12-2024
3098,13812,182,Damaged item,26-12-2024
3099,3898,48,Late delivery,10-05-2025
3100,57092,176,Damaged item,30-11-2025
3101,57985,42,Poor service,18-09-2025
3102,59891,119,Wrong item,23-12-2025
3103,25446,13,Damaged item,18-04-2025
3104,39952,37,Wrong item,13-07-2025
3105,58241,40,Damaged item,22-11-2025
3106,14290,50,Overcharge,12-08-2025
3107,14484,145,Overcharge,19-03-2024
3108,4129,70,Wrong item,15-01-2024
3109,49424,149,Wrong item,14-07-2024
3110,13769,108,Damaged item,14-03-2024
3111,23987,81,Poor service,20-08-2024
3112,17912,68,Overcharge,09-04-2024
3113,45156,36,Late delivery,07-11-2025
3114,42685,191,Wrong item,17-10-2024
3115,32814,90,Late delivery,19-10-2024
3116,29339,193,Late delivery,23-03-2025
3117,1733,18,Late delivery,06-01-2025
3118,27792,149,Wrong item,15-06-2024
3119,44390,68,Wrong item,15-10-2025
3120,16242,69,Wrong item,10-02-2024
3121,56653,186,Late delivery,06-05-2024
3122,26251,152,Wrong item,25-09-2024
3123,12775,193,Late delivery,14-09-2025
3124,18087,32,Wrong item,28-11-2024
3125,40272,186,Late delivery,02-12-2025
3126,13568,109,Poor service,03-02-2024
3127,16480,6,Poor service,26-03-2025
3128,40230,143,Poor service,03-07-2025
3129,770,30,Wrong item,08-05-2025
3130,28895,176,Wrong item,02-07-2024
3131,3505,35,Late delivery,01-06-2024
3132,29950,176,Poor service,14-07-2025
3133,50572,117,Wrong item,19-01-2025
3134,54909,182,Wrong item,07-03-2025
3135,34648,12,Poor service,08-06-2024
3136,58658,73,Late delivery,16-10-2024
3137,8978,11,Overcharge,10-07-2024
3138,12770,192,Late delivery,21-04-2025
3139,22487,90,Damaged item,21-05-2024
3140,35676,10,Damaged item,11-12-2025
3141,46879,154,Overcharge,01-11-2025
3142,49540,82,Damaged item,15-09-2025
3143,34751,180,Overcharge,17-10-2025
3144,53435,184,Late delivery,17-09-2025
3145,12226,33,Damaged item,12-09-2024
3146,53167,55,Poor service,14-06-2024
3147,19416,5,Damaged item,29-05-2024
3148,13852,60,Wrong item,10-04-2024
3149,33405,33,Poor service,30-11-2024
3150,57990,12,Poor service,13-12-2025
3151,53098,160,Late delivery,20-08-2025
3152,14838,152,Wrong item,18-03-2025
3153,5801,32,Wrong item,20-07-2024
3154,57449,62,Overcharge,14-03-2024
3155,45979,140,Wrong item,01-10-2025
3156,35072,78,Wrong item,30-03-2025
3157,50476,183,Wrong item,09-09-2025
3158,9224,154,Damaged item,22-11-2024
3159,36733,173,Late delivery,19-08-2025
3160,9942,21,Damaged item,27-02-2024
3161,44808,115,Wrong item,23-03-2025
3162,33034,117,Overcharge,19-02-2024
3163,8867,120,Damaged item,04-03-2024
3164,20702,182,Poor service,21-08-2025
3165,43882,124,Damaged item,16-06-2025
3166,14984,99,Overcharge,10-08-2025
3167,36274,126,Poor service,14-04-2025
3168,23539,175,Wrong item,18-05-2024
3169,31791,82,Wrong item,31-03-2025
3170,31206,199,Late delivery,05-10-2024
3171,45388,159,Wrong item,29-08-2025
3172,7892,102,Overcharge,02-11-2025
3173,9336,116,Wrong item,25-09-2024
3174,24409,168,Overcharge,27-07-2024
3175,2482,9,Late delivery,01-08-2025
3176,22844,138,Wrong item,07-08-2024
3177,56880,76,Late delivery,25-10-2024
3178,12303,41,Late delivery,09-09-2025
3179,58548,136,Damaged item,02-01-2024
3180,25629,7,Overcharge,24-05-2025
3181,40361,110,Damaged item,31-01-2025
3182,4265,50,Damaged item,19-06-2024
3183,52893,139,Poor service,28-04-2025
3184,10396,156,Damaged item,01-12-2025
3185,25550,161,Poor service,11-11-2024
3186,18556,108,Damaged item,21-05-2024
3187,52875,81,Late delivery,08-03-2024
3188,39954,40,Wrong item,30-06-2024
3189,33212,14,Overcharge,23-10-2025
3190,15044,146,Damaged item,01-07-2025
3191,51308,97,Damaged item,22-06-2024
3192,28600,11,Poor service,16-08-2025
3193,39662,105,Poor service,22-11-2024
3194,55288,66,Late delivery,16-06-2024
3195,17567,95,Overcharge,18-02-2024
3196,1978,153,Poor service,04-06-2025
3197,26676,61,Wrong item,31-12-2024
3198,10708,11,Wrong item,18-12-2025
3199,8086,137,Poor service,31-05-2024
3200,22502,131,Late delivery,01-10-2025
3201,11788,125,Damaged item,07-02-2024
3202,59631,49,Wrong item,20-10-2025
3203,14745,112,Poor service,06-09-2024
3204,23881,146,Overcharge,07-08-2025
3205,1072,82,Late delivery,30-09-2024
3206,11584,97,Damaged item,16-01-2025
3207,3127,161,Wrong item,24-09-2025
3208,39765,7,Poor service,18-12-2025
3209,18271,13,Damaged item,19-01-2025
3210,16150,119,Damaged item,04-09-2024
3211,49148,53,Late delivery,15-05-2025
3212,23056,186,Overcharge,09-05-2025
3213,39204,104,Poor service,04-01-2024
3214,16321,47,Late delivery,20-09-2025
3215,701,10,Late delivery,24-10-2025
3216,46657,11,Damaged item,17-05-2024
3217,59804,45,Damaged item,20-02-2025
3218,45831,34,Late delivery,29-08-2024
3219,26430,156,Poor service,17-01-2025
3220,24157,81,Wrong item,03-12-2025
3221,30076,177,Poor service,12-02-2024
3222,45345,46,Overcharge,17-02-2024
3223,32810,114,Damaged item,23-09-2024
3224,3863,138,Wrong item,06-04-2025
3225,22151,107,Overcharge,21-10-2025
3226,47797,23,Poor service,14-08-2024
3227,33932,192,Damaged item,11-08-2024
3228,41603,199,Wrong item,28-04-2025
3229,16800,123,Late delivery,29-01-2025
3230,30453,183,Damaged item,17-02-2024
3231,28354,179,Wrong item,25-02-2025
3232,18820,122,Wrong item,16-10-2024
3233,32320,72,Late delivery,25-01-2024
3234,25069,77,Wrong item,24-11-2024
3235,31351,81,Overcharge,06-04-2024
3236,11031,21,Damaged item,06-09-2024
3237,32937,5,Overcharge,28-08-2024
3238,31734,8,Damaged item,28-08-2024
3239,41152,109,Poor service,03-01-2025
3240,32132,183,Late delivery,22-10-2025
3241,25033,29,Damaged item,04-01-2025
3242,9496,89,Overcharge,05-03-2025
3243,3368,63,Wrong item,29-11-2025
3244,41329,109,Damaged item,19-01-2024
3245,13700,76,Late delivery,07-08-2024
3246,6758,34,Wrong item,29-07-2024
3247,33722,4,Poor service,27-04-2025
3248,1714,24,Overcharge,13-09-2024
3249,32671,182,Late delivery,29-10-2024
3250,15881,119,Damaged item,26-03-2024
3251,55957,156,Poor service,24-07-2025
3252,22121,180,Late delivery,06-05-2025
3253,30898,124,Poor service,04-05-2025
3254,3183,5,Damaged item,24-09-2025
3255,19713,75,Late delivery,10-04-2025
3256,36762,140,Late delivery,17-11-2024
3257,17161,63,Wrong item,27-04-2025
3258,48214,163,Late delivery,12-07-2025
3259,20184,83,Late delivery,11-04-2024
3260,55438,147,Late delivery,01-04-2025
3261,3168,100,Late delivery,01-08-2025
3262,17931,1,Late delivery,19-09-2025
3263,22840,111,Damaged item,29-01-2024
3264,16066,92,Overcharge,24-07-2025
3265,2671,123,Wrong item,29-06-2025
3266,32020,139,Poor service,24-10-2025
3267,52707,170,Poor service,15-10-2024
3268,29656,189,Late delivery,27-06-2025
3269,48933,74,Late delivery,12-03-2025
3270,29073,101,Overcharge,01-05-2024
3271,53419,111,Poor service,03-10-2024
3272,14044,84,Damaged item,05-08-2024
3273,52141,80,Damaged item,25-12-2025
3274,10187,86,Late delivery,13-05-2025
3275,43849,143,Wrong item,06-01-2024
3276,16064,44,Late delivery,08-12-2025
3277,49472,123,Late delivery,04-07-2024
3278,36714,197,Late delivery,05-03-2025
3279,5162,57,Overcharge,29-07-2024
3280,49241,43,Poor service,30-04-2025
3281,27166,60,Overcharge,28-05-2024
3282,15918,15,Wrong item,11-02-2024
3283,13939,49,Poor service,04-08-2024
3284,35459,104,Wrong item,19-01-2025
3285,57098,86,Poor service,17-02-2024
3286,18024,184,Poor service,08-10-2025
3287,26769,106,Overcharge,09-07-2024
3288,27627,70,Wrong item,12-01-2025
3289,48501,115,Late delivery,19-07-2024
3290,1926,88,Overcharge,06-12-2025
3291,46229,70,Wrong item,09-11-2024
3292,7382,153,Damaged item,29-11-2024
3293,11048,70,Damaged item,29-03-2025
3294,22590,14,Wrong item,28-11-2025
3295,45851,40,Overcharge,30-03-2024
3296,45291,38,Wrong item,02-01-2025
3297,1103,22,Wrong item,21-05-2025
3298,16300,82,Damaged item,12-04-2025
3299,45833,188,Overcharge,11-04-2024
3300,58701,100,Overcharge,13-04-2024
3301,25189,158,Poor service,19-04-2025
3302,26034,132,Poor service,21-04-2025
3303,33012,27,Poor service,30-06-2025
3304,30855,91,Damaged item,01-12-2024
3305,37100,66,Poor service,16-01-2025
3306,2812,168,Poor service,23-06-2024
3307,39698,153,Late delivery,30-10-2024
3308,56283,137,Poor service,01-07-2025
3309,47256,5,Poor service,20-09-2025
3310,35914,43,Late delivery,06-02-2024
3311,30902,193,Overcharge,21-02-2025
3312,33850,42,Damaged item,28-01-2024
3313,23372,36,Poor service,19-05-2024
3314,37080,123,Poor service,23-06-2024
3315,31442,50,Wrong item,07-05-2024
3316,8597,119,Wrong item,10-05-2025
3317,10139,138,Overcharge,27-01-2025
3318,48225,197,Damaged item,14-07-2025
3319,31813,139,Overcharge,22-02-2025
3320,41405,98,Overcharge,17-06-2024
3321,26407,6,Damaged item,21-06-2025
3322,11609,77,Wrong item,20-03-2025
3323,3131,190,Overcharge,17-07-2024
3324,40089,112,Overcharge,01-08-2024
3325,52562,199,Poor service,06-12-2025
3326,46389,105,Poor service,30-11-2024
3327,46296,174,Overcharge,25-09-2025
3328,34618,101,Overcharge,28-12-2024
3329,42704,37,Wrong item,15-02-2025
3330,11890,95,Poor service,12-08-2024
3331,58754,89,Damaged item,05-05-2024
3332,42764,179,Poor service,20-05-2024
3333,18056,106,Wrong item,14-11-2024
3334,36121,4,Overcharge,09-09-2024
3335,22585,34,Damaged item,21-07-2024
3336,57833,116,Poor service,12-01-2024
3337,32122,46,Wrong item,17-11-2025
3338,2303,61,Poor service,28-01-2024
3339,30379,186,Late delivery,28-09-2025
3340,46637,128,Wrong item,01-09-2024
3341,55301,183,Late delivery,23-08-2025
3342,41174,91,Late delivery,13-03-2024
3343,38617,174,Damaged item,04-07-2024
3344,8148,5,Overcharge,26-01-2025
3345,32240,13,Overcharge,11-10-2025
3346,46519,113,Late delivery,21-08-2024
3347,54164,7,Late delivery,21-04-2024
3348,4055,69,Overcharge,16-06-2025
3349,41057,23,Poor service,24-06-2024
3350,16468,109,Late delivery,12-08-2025
3351,18857,9,Wrong item,25-02-2024
3352,40672,104,Late delivery,20-09-2025
3353,1654,16,Wrong item,28-01-2024
3354,49607,85,Poor service,05-09-2024
3355,50888,86,Damaged item,03-06-2024
3356,6106,64,Wrong item,14-03-2024
3357,50303,8,Poor service,16-12-2025
3358,55187,138,Wrong item,25-02-2025
3359,52754,148,Wrong item,23-11-2024
3360,53569,192,Late delivery,27-07-2024
3361,10160,87,Wrong item,26-01-2024
3362,36574,71,Late delivery,01-02-2024
3363,50226,90,Overcharge,01-03-2025
3364,51090,66,Wrong item,21-07-2025
3365,24428,102,Damaged item,26-07-2025
3366,45109,125,Wrong item,07-07-2025
3367,3830,58,Damaged item,17-12-2024
3368,13023,113,Late delivery,16-07-2024
3369,45669,115,Late delivery,18-01-2025
3370,44739,136,Damaged item,25-05-2025
3371,14066,184,Poor service,22-08-2025
3372,50939,41,Late delivery,23-03-2025
3373,41494,113,Poor service,12-09-2025
3374,48629,153,Damaged item,04-06-2025
3375,51578,191,Late delivery,13-06-2025
3376,18829,149,Poor service,26-02-2025
3377,25587,162,Wrong item,25-11-2025
3378,10032,139,Wrong item,01-11-2025
3379,31944,176,Poor service,07-05-2024
3380,30493,8,Overcharge,17-10-2025
3381,17036,81,Poor service,21-08-2025
3382,11028,91,Damaged item,19-02-2024
3383,35899,81,Damaged item,22-10-2024
3384,3090,79,Wrong item,15-08-2024
3385,2074,17,Overcharge,21-07-2025
3386,3218,194,Overcharge,07-06-2025
3387,18607,39,Late delivery,24-07-2025
3388,43063,74,Wrong item,20-12-2025
3389,28522,155,Wrong item,24-06-2024
3390,28155,4,Damaged item,01-10-2025
3391,22799,2,Wrong item,18-02-2025
3392,3121,2,Wrong item,07-09-2024
3393,29997,180,Damaged item,18-12-2024
3394,31269,44,Overcharge,24-12-2025
3395,34540,53,Damaged item,28-06-2025
3396,23654,137,Late delivery,14-07-2024
3397,55638,123,Wrong item,04-08-2024
3398,39372,177,Wrong item,16-11-2025
3399,56680,106,Poor service,20-05-2025
3400,4915,39,Late delivery,08-11-2025
3401,4839,178,Wrong item,12-01-2025
3402,56350,21,Wrong item,12-07-2024
3403,26904,19,Poor service,28-04-2024
3404,36776,158,Poor service,16-08-2024
